project,class,line_no,is_clover_covered,on_slicer4j_slice,on_porbs_slice,statement_ps,covered_ps,required_ps,pseudotested_ps,pit_total,pit_killed,pit_survived,pit_uncovered,statement_type,covered_porbs,covered_slicer4J,covgap_on_porbs_slice,covgap_on_slicer4j_slice
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,1,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,2,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,3,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,4,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,5,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,6,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,7,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,8,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,9,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,10,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,11,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,12,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,13,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,14,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,15,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,16,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,17,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,18,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,19,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,20,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,21,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,22,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,23,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,24,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,25,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,26,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,27,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,28,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,29,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,30,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,31,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,32,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,33,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,34,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,35,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,36,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,37,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,38,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,39,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,40,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,41,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,42,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,43,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,44,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,45,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,46,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,47,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,48,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,49,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,50,True,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,51,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,52,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,53,True,False,True,True,True,True,False,1,1,0,0,RETURN,True,False,False,True
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,54,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,55,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,56,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,57,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,58,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,59,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,60,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,61,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,62,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,63,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,64,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,65,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,66,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,67,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,68,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,69,False,False,False,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,70,True,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,71,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,72,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
bvolpato_inutils4j_MyReflectionUtils,MyReflectionUtils,73,False,False,True,,False,False,False,0,0,0,0,,False,False,False,False
